"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.652821786E0,-4.422534108E-1,1.580567285E-2,1.557660475E-2
6.672931577E0,-2.646495700E-1,1.341573298E-1,-6.200099736E-2
6.693041317E0,-1.605001241E-1,7.551599294E-2,-2.053973973E-1
6.713151109E0,-1.896680743E-1,-9.368869662E-2,-4.283566475E-1
6.733260900E0,-3.142809272E-1,-5.072323084E-1,-6.297835112E-1
6.753370692E0,-2.983988822E-1,-5.884749889E-1,-6.893411279E-1
6.773480431E0,-1.412584335E-1,-2.775537372E-1,-4.679090083E-1
6.793590223E0,-2.443388999E-1,-4.363740087E-1,-1.527118087E-1
6.813700015E0,-6.931589246E-1,-5.791595578E-1,-5.467082933E-2
6.833809806E0,-9.083298445E-1,-6.360447407E-2,-3.173351586E-1
6.853919546E0,-7.841751575E-1,6.680378318E-1,-8.157865405E-1
6.874029338E0,-1.037065983E0,8.065474629E-1,-9.393303990E-1
6.894139129E0,-8.586985469E-1,4.400390983E-1,-9.590301663E-2
6.914248921E0,-3.487937748E-1,-3.334462345E-1,4.633276463E-1
6.934358661E0,3.124483824E-1,-7.558471560E-1,4.167505503E-1
6.954468452E0,8.733588457E-1,-7.555416822E-1,5.573981255E-2
6.974578244E0,1.264682889E0,-8.926005661E-2,-3.022166789E-1
6.994687984E0,1.419227242E0,4.701233208E-1,-3.987305462E-1
7.014797775E0,1.310801864E0,5.597651601E-1,-2.318165302E-1
7.034907567E0,1.037524104E0,3.503972590E-1,3.680354729E-2
7.055017359E0,7.143858671E-1,1.712663025E-1,2.038702667E-1
7.075127098E0,4.291202128E-1,9.735377878E-2,2.179197669E-1
7.095236890E0,2.203631550E-1,1.194969937E-1,1.589729935E-1
7.115346681E0,7.238540053E-2,1.286597103E-1,1.189625040E-1
7.135456473E0,-1.343864016E-2,1.558424085E-1,1.067455560E-1
7.155566213E0,-7.727217674E-2,1.130831018E-1,3.955236077E-2
7.175676004E0,-1.291942000E-1,-9.674293548E-2,-7.559234649E-2
7.195785796E0,-7.146912813E-2,-1.254527569E-1,-1.314848661E-1
7.215895588E0,7.528692484E-2,-2.519744914E-3,-1.168245375E-1
7.236005379E0,2.252499312E-1,1.289651245E-1,-4.886778072E-2
7.256115119E0,3.075616062E-1,5.978667364E-2,3.008422814E-2
7.276224911E0,2.938175201E-1,-7.627955079E-2,2.076880634E-2
7.296334702E0,1.887518018E-1,-1.161373332E-1,-7.482878864E-2
7.316444442E0,5.451811850E-2,3.840702027E-2,-1.524063945E-1
7.336554234E0,-6.933116168E-2,2.141783237E-1,-1.572931707E-1
7.356664025E0,-1.708845198E-1,2.896179557E-1,-1.185043678E-1
7.376773817E0,-2.509055138E-1,2.349471301E-1,-9.941539168E-2
7.396883609E0,-3.124483824E-1,1.425564736E-1,-1.070509851E-1
7.416993348E0,-3.280249834E-1,-6.467345357E-2,-1.073564067E-1
7.437103140E0,-2.240282297E-1,-5.505260825E-2,-8.857285604E-3
7.457212931E0,5.176930502E-2,3.209238648E-1,3.860554695E-1
7.477322723E0,2.525853515E-1,-2.494547516E-1,6.838434935E-1
7.497432463E0,7.528692484E-2,-1.344780207E0,3.121429384E-1
7.517542254E0,-1.281252056E-1,-9.203177691E-1,-1.081199646E-1
